duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,key,mode,time_signature,explicit,popularity
174067,0.369,0.845,-3.449,0.0611,0.0493,0.0,0.416,0.782,78.532,punk-rock,0,0,4,1,71
278400,0.495,0.925,-3.193,0.0417,0.000129,0.0,0.139,0.587,136.977,anime,7,1,4,0,56
270302,0.218,0.428,-11.348,0.0427,0.85,0.927,0.065,0.0603,105.992,idm,7,0,3,0,10
110706,0.366,0.116,-18.619,0.0434,0.455,0.745,0.145,0.224,202.564,tango,0,0,4,0,34
277741,0.584,0.318,-10.394,0.0344,0.709,8.74e-05,0.112,0.19,124.003,turkish,4,1,4,0,41
261346,0.614,0.791,-8.774,0.0459,0.121,1.78e-05,0.699,0.811,164.454,samba,1,1,4,0,41
162768,0.632,0.801,-3.4,0.261,0.232,0.0,0.435,0.663,130.26,forro,4,0,4,0,38
122920,0.78,0.155,-13.087,0.0532,0.94,0.903,0.626,0.214,130.605,chill,4,0,4,0,53
236186,0.445,0.776,-4.492,0.0346,0.00252,0.0074,0.0981,0.403,118.379,alt-rock,2,1,4,0,0
272532,0.607,0.713,-5.105,0.03,0.56,4.98e-05,0.101,0.611,124.868,pop-film,4,1,4,0,76
200431,0.653,0.959,-3.884,0.0501,0.0082,0.71,0.0793,0.895,181.959,study,0,0,4,0,46
431333,0.402,0.552,-10.158,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,british,10,1,4,0,62
329273,0.185,0.428,-16.046,0.0571,0.496,0.771,0.364,0.0353,133.922,iranian,0,0,3,0,0
179440,0.641,0.928,-3.882,0.0506,0.0345,0.0,0.144,0.839,117.981,disco,4,1,4,0,0
156011,0.628,0.946,-2.55,0.0699,0.533,0.0,0.971,0.853,171.977,forro,4,0,4,0,39
204794,0.639,0.772,-5.955,0.0737,0.0263,0.0105,0.142,0.511,156.087,electronic,6,0,4,0,53
248695,0.538,0.964,-3.668,0.0631,0.00257,0.464,0.128,0.796,138.022,goth,9,0,4,0,27
91631,0.393,0.909,-3.811,0.064,0.00114,2.91e-05,0.339,0.605,188.001,power-pop,2,1,4,1,22
227706,0.66,0.808,-4.606,0.0251,0.499,3.6e-05,0.117,0.591,110.007,bluegrass,7,1,4,0,25
30186,0.794,0.16,-6.697,0.0521,0.839,0.0,0.176,0.802,107.881,kids,2,1,4,0,27
176843,0.773,0.473,-8.978,0.0466,0.0734,0.0,0.148,0.302,99.973,swedish,11,0,4,1,36
170303,0.111,0.636,-32.014,0.102,0.784,1.0,0.112,0.00782,71.384,sleep,2,0,3,0,34
291133,0.251,0.39,-10.578,0.0307,0.882,0.143,0.932,0.0567,83.813,new-age,2,0,4,0,38
385012,0.614,0.755,-6.147,0.0584,0.00819,0.652,0.268,0.182,149.917,trance,6,1,4,0,53
96213,0.278,0.845,-5.117,0.0437,0.221,0.622,0.163,0.229,78.65,idm,1,1,4,0,31
194213,0.721,0.774,-6.063,0.139,0.0132,1.83e-06,0.303,0.719,103.057,club,4,1,4,0,40
373173,0.833,0.856,-9.705,0.045,0.0052,0.553,0.0284,0.867,124.998,chicago-house,8,1,4,0,13
262073,0.413,0.835,-5.727,0.0784,0.238,0.0,0.0797,0.513,150.057,folk,2,1,4,0,0
216866,0.586,0.71,-10.999,0.0437,0.000268,0.0253,0.1,0.909,149.27,power-pop,7,1,4,0,25
193403,0.537,0.782,-7.91,0.0801,0.276,0.841,0.132,0.057,125.999,deep-house,11,0,4,0,46
370946,0.47,0.499,-12.614,0.0367,0.123,0.288,0.109,0.267,106.41,singer-songwriter,1,0,4,0,0
283800,0.366,0.852,-4.965,0.0837,0.00398,0.00383,0.105,0.156,112.959,goth,8,0,4,0,22
592920,0.4,0.65,-6.104,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,soul,5,0,4,1,73
194205,0.602,0.0675,-12.174,0.0645,0.983,0.677,0.113,0.137,70.015,children,0,1,4,0,39
168648,0.509,0.588,-9.542,0.0298,0.693,0.845,0.115,0.487,171.845,garage,0,1,4,0,49
194453,0.667,0.613,-5.353,0.0344,0.403,0.0,0.115,0.47,91.024,dance,1,1,4,0,73
270053,0.56,0.281,-6.777,0.0818,0.824,0.0,0.229,0.344,102.08,classical,7,1,1,0,33
208622,0.791,0.379,-11.202,0.148,0.665,0.811,0.0941,0.81,165.111,guitar,5,0,3,0,24
375653,0.759,0.493,-13.899,0.0639,0.000117,0.733,0.199,0.335,133.774,detroit-techno,10,0,4,0,12
132562,0.758,0.745,-7.488,0.0448,0.0261,0.0,0.108,0.681,172.036,forro,1,0,4,0,42
261955,0.863,0.651,-5.82,0.041,0.631,0.00257,0.109,0.783,150.001,salsa,2,0,4,0,30
330200,0.739,0.343,-7.831,0.0286,0.306,4.85e-05,0.0801,0.29,119.958,pop-film,8,1,4,0,59
323826,0.741,0.232,-13.547,0.033,0.853,0.000633,0.12,0.302,114.98,mpb,4,1,4,0,40
240413,0.83,0.739,-5.395,0.0627,0.136,2.11e-06,0.162,0.631,97.993,latin,7,0,4,1,0
201240,0.166,0.969,-5.107,0.07,0.00377,0.0,0.15,0.709,215.513,alt-rock,9,0,4,0,46
221000,0.299,0.971,-6.04,0.117,0.00232,0.359,0.613,0.392,144.338,death-metal,6,1,4,0,33
246613,0.638,0.835,-7.556,0.0687,0.125,0.329,0.1,0.779,172.102,trip-hop,11,0,4,0,21
243692,0.285,0.985,-1.494,0.185,0.000122,0.0,0.0704,0.193,130.011,dub,1,0,4,0,51
125624,0.772,0.788,-5.414,0.0619,0.0027,0.000502,0.353,0.574,127.91,power-pop,9,0,4,0,0
236094,0.724,0.592,-5.479,0.0283,0.571,7.33e-05,0.034,0.885,133.914,ska,4,0,4,0,32
165264,0.773,0.742,-3.678,0.046,0.0206,0.0,0.0754,0.571,114.071,rock,5,0,4,0,89
170493,0.62,0.13,-14.843,0.0342,0.911,0.122,0.109,0.148,97.978,ska,3,1,3,0,38
167819,0.491,0.976,-4.457,0.0451,9.03e-05,1.09e-06,0.582,0.591,93.454,heavy-metal,0,1,4,0,22
166733,0.697,0.519,-9.324,0.0708,0.832,0.792,0.104,0.871,112.247,british,9,1,4,0,28
369677,0.782,0.805,-7.883,0.0666,0.00654,0.0172,0.0531,0.595,124.984,chicago-house,1,1,4,0,14
285187,0.535,0.554,-6.449,0.0291,0.0579,0.0,0.39,0.146,123.174,gospel,5,1,4,0,41
132466,0.602,0.502,-11.441,0.0306,0.393,0.82,0.132,0.0698,120.02,trip-hop,7,1,4,0,18
58506,0.738,0.531,-7.35,0.14,0.907,1.07e-05,0.311,0.919,170.007,comedy,6,1,4,1,55
222743,0.413,0.101,-18.384,0.0459,0.819,0.00349,0.116,0.148,144.167,singer-songwriter,0,1,3,0,30
218520,0.534,0.49,-6.788,0.0309,0.232,0.0,0.119,0.332,144.11,spanish,2,1,4,0,61
106066,0.551,0.686,-11.969,0.0536,0.348,0.0,0.33,0.982,70.959,rockabilly,4,1,4,0,54
387146,0.546,0.601,-6.522,0.04,0.676,0.0,0.918,0.253,124.921,gospel,4,1,4,0,37
161538,0.553,0.687,-6.4,0.034,0.0336,0.0,0.125,0.278,156.0,edm,8,1,4,0,60
267066,0.471,0.164,-10.879,0.0324,0.833,0.0,0.101,0.17,125.242,world-music,7,1,4,0,60
219108,0.52,0.989,-4.98,0.0895,0.0284,4.3e-05,0.122,0.307,111.916,death-metal,1,1,4,1,32
157400,0.499,0.059,-20.969,0.0546,0.995,0.89,0.0889,0.171,82.472,classical,7,1,4,0,0
304866,0.585,0.574,-8.751,0.0925,0.565,0.0,0.368,0.895,91.096,mpb,5,1,4,0,47
277146,0.669,0.543,-6.665,0.0257,0.436,2.13e-06,0.34,0.417,94.003,romance,3,0,4,0,10
97439,0.169,0.137,-16.589,0.0383,0.945,0.905,0.167,0.0381,125.18,german,0,0,4,0,37
276906,0.405,0.777,-3.853,0.0329,0.302,0.0,0.932,0.397,151.628,gospel,11,1,3,0,40
217010,0.533,0.824,-4.2,0.101,0.231,5.19e-06,0.269,0.39,155.075,blues,5,1,4,0,54
227000,0.843,0.795,-6.034,0.228,0.28,0.0,0.106,0.766,91.498,kids,6,1,4,0,11
246774,0.417,0.958,-3.418,0.139,0.000738,0.0,0.173,0.458,174.089,metalcore,7,1,4,1,63
355093,0.232,0.804,-6.342,0.0437,2.39e-06,0.0176,0.0769,0.423,138.536,garage,0,0,4,0,28
168176,0.548,0.422,-11.719,0.0549,0.422,5e-05,0.125,0.563,86.633,romance,2,0,4,0,22
228725,0.242,0.561,-4.833,0.0374,0.000338,0.0,0.405,0.224,120.019,grunge,9,0,4,0,44
224250,0.637,0.842,-6.879,0.282,0.307,1.38e-06,0.583,0.702,160.001,malay,7,1,4,0,42
442733,0.242,0.998,-5.64,0.0894,8.12e-06,0.88,0.284,0.18,114.642,death-metal,11,1,4,0,60
193333,0.577,0.93,-4.553,0.0679,0.0102,0.000671,0.0893,0.448,92.539,punk-rock,2,1,4,0,40
274860,0.338,0.636,-10.945,0.0465,0.278,0.927,0.117,0.113,121.876,idm,11,0,4,0,35
125967,0.607,0.783,-8.391,0.0505,0.0409,0.0,0.0461,0.843,138.825,psych-rock,9,1,4,0,53
199501,0.611,0.519,-9.854,0.035,0.481,4.82e-06,0.107,0.462,147.979,country,1,1,4,0,0
233400,0.237,0.973,-4.881,0.0944,0.000829,0.538,0.108,0.351,117.011,power-pop,8,1,4,0,23
236392,0.773,0.337,-12.578,0.0364,0.855,0.0,0.146,0.486,112.49,malay,10,1,3,0,16
191843,0.666,0.978,-5.118,0.0925,0.0149,0.0444,0.222,0.63,139.991,techno,11,0,4,0,55
192477,0.812,0.855,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,hip-hop,7,1,4,1,5
253668,0.531,0.484,-7.215,0.0326,0.332,3.06e-06,0.103,0.335,139.944,cantopop,6,1,4,0,45
158800,0.438,0.945,-5.415,0.0744,2.34e-06,0.00216,0.973,0.164,94.494,death-metal,9,1,4,0,22
389802,0.565,0.271,-12.159,0.0308,0.667,3.04e-06,0.125,0.211,114.896,malay,0,1,3,0,20
277733,0.449,0.385,-4.878,0.0301,0.731,0.0,0.958,0.179,123.299,grunge,0,1,4,0,56
139279,0.621,0.85,-4.203,0.0311,0.0221,1.52e-06,0.0581,0.923,89.497,country,2,1,4,0,0
232150,0.564,0.451,-8.226,0.0269,0.687,0.0,0.206,0.743,90.005,indian,4,1,4,0,49
235142,0.493,0.656,-12.747,0.0426,0.195,0.842,0.113,0.0995,169.942,ambient,4,0,4,0,36
211119,0.477,0.934,-2.884,0.0803,0.0015,0.0,0.243,0.55,128.037,metalcore,6,0,4,0,65
77133,0.462,0.109,-25.548,0.0643,0.995,0.841,0.0925,0.565,125.665,classical,9,1,4,0,9
192738,0.744,0.346,-13.948,0.318,0.872,6.2e-06,0.132,0.375,90.076,sad,8,1,4,1,51
235000,0.672,0.591,-12.549,0.03,0.44,0.000166,0.116,0.755,147.968,malay,9,1,4,0,22
82454,0.347,0.917,-6.147,0.132,0.000566,0.908,0.261,0.266,104.728,grindcore,7,1,3,0,15
223608,0.537,0.878,-4.273,0.0441,0.00251,0.0,0.192,0.425,128.036,party,5,1,4,0,30
200228,0.695,0.937,-2.858,0.101,6.36e-05,0.24,0.052,0.838,175.017,breakbeat,11,1,4,0,18
173826,0.505,0.906,-5.127,0.0399,0.000333,0.000127,0.29,0.553,107.855,garage,7,1,4,0,53
175120,0.533,0.38,-6.411,0.061,0.714,0.0,0.104,0.521,111.42,tango,2,1,4,0,17
272866,0.347,0.576,-4.701,0.0322,0.00645,0.0,0.342,0.139,137.622,grunge,7,1,4,0,61
331000,0.55,0.823,-1.915,0.0611,0.00064,0.148,0.37,0.408,178.051,drum-and-bass,8,0,4,0,16
269906,0.316,0.484,-9.11,0.0308,0.000334,0.00445,0.0912,0.299,117.363,blues,9,0,3,0,58
304215,0.782,0.875,-10.943,0.11,0.0436,0.64,0.0533,0.702,119.79,detroit-techno,10,0,4,0,14
201291,0.434,0.713,-7.055,0.306,0.112,0.0,0.143,0.277,173.844,goth,5,1,4,0,30
160600,0.717,0.109,-16.867,0.0344,0.847,0.0,0.111,0.677,130.367,honky-tonk,2,1,4,0,19
386266,0.783,0.411,-19.591,0.087,0.0973,0.697,0.0599,0.85,100.897,trip-hop,8,0,4,0,49
134845,0.654,0.766,-5.48,0.127,0.0178,2.37e-05,0.28,0.521,187.901,swedish,2,1,4,1,59
195091,0.579,0.303,-7.271,0.0344,0.723,0.0,0.0871,0.52,123.917,children,4,1,4,0,48
208693,0.541,0.904,-3.001,0.0435,0.00143,0.0,0.193,0.541,98.122,hardcore,7,1,4,1,67
207906,0.517,0.164,-16.363,0.0316,0.612,0.0,0.169,0.427,144.294,honky-tonk,7,1,3,0,10
292480,0.721,0.776,-5.487,0.0395,0.323,2.39e-06,0.0382,0.815,105.01,alt-rock,3,1,4,0,45
228653,0.224,0.913,-5.451,0.0678,0.000187,0.00423,0.171,0.693,182.598,heavy-metal,11,0,4,0,20
179954,0.735,0.367,-12.055,0.0379,0.359,1.02e-05,0.126,0.328,130.768,rock-n-roll,7,1,4,0,28
235053,0.434,0.311,-12.524,0.0285,0.83,0.00238,0.114,0.305,82.872,indie,9,0,4,0,0
184500,0.749,0.758,-7.544,0.0392,0.0231,4.57e-06,0.139,0.613,125.988,deep-house,10,0,4,0,54
205578,0.604,0.992,-2.298,0.266,0.000776,0.596,0.128,0.448,174.109,drum-and-bass,10,0,4,0,16
114929,0.778,0.599,-8.031,0.319,0.033,0.0,0.127,0.676,142.047,emo,1,1,4,1,52
83763,0.294,0.977,-4.243,0.152,3.15e-06,0.18,0.491,0.362,174.038,power-pop,6,1,4,0,21
297782,0.422,0.677,-5.76,0.0365,0.253,3.91e-06,0.16,0.152,150.151,dub,11,1,4,0,45
213320,0.539,0.188,-12.494,0.0316,0.905,3.46e-06,0.118,0.241,136.441,cantopop,2,1,4,0,32
123158,0.849,0.385,-13.7,0.0863,0.64,0.78,0.0868,0.592,135.981,study,0,1,4,0,42
228453,0.473,0.0504,-20.933,0.0371,0.985,0.901,0.0888,0.172,89.185,guitar,7,0,3,0,30
286023,0.83,0.897,-5.513,0.0992,0.508,0.0,0.0534,0.965,111.477,salsa,10,0,4,0,32
161592,0.555,0.832,-5.96,0.0323,0.00967,2.94e-05,0.132,0.3,155.061,alt-rock,4,0,4,0,60
227586,0.403,0.533,-4.633,0.0271,0.589,5.01e-06,0.136,0.283,98.741,alternative,7,1,3,0,0
347058,0.596,0.561,-10.226,0.0386,0.15,0.00167,0.583,0.453,127.887,mandopop,1,0,4,0,52
246813,0.372,0.869,-2.752,0.048,0.000558,1.68e-05,0.0928,0.644,194.86,ska,6,1,4,0,32
143333,0.461,0.193,-16.321,0.0431,0.958,0.783,0.12,0.232,110.065,sad,11,0,4,1,43
282984,0.734,0.658,-6.544,0.0359,0.386,1.24e-06,0.315,0.833,90.695,salsa,0,1,4,0,39
186656,0.403,0.855,-7.222,0.0565,4.84e-05,0.963,0.323,0.349,165.056,heavy-metal,0,0,4,0,22
235560,0.578,0.162,-10.48,0.0374,0.74,0.0,0.178,0.195,135.495,ambient,5,1,4,0,37
301573,0.221,0.0319,-20.259,0.0417,0.989,0.943,0.0674,0.043,80.491,ambient,7,1,3,0,52
266841,0.469,0.838,-6.313,0.0473,0.302,5e-06,0.088,0.336,151.99,indie-pop,8,1,4,0,42
197576,0.651,0.244,-11.925,0.0544,0.856,0.00165,0.0895,0.395,149.759,indie,7,1,3,0,0
297065,0.782,0.72,-6.664,0.0742,0.425,1.07e-06,0.683,0.605,102.694,salsa,9,0,4,0,30
221731,0.288,0.925,-7.852,0.204,1.75e-05,0.937,0.0857,0.116,128.824,death-metal,10,0,4,0,24
207071,0.528,0.739,-6.32,0.0314,0.687,5.17e-05,0.168,0.542,128.1,pop-film,0,0,4,0,65
224761,0.748,0.778,-4.582,0.0685,0.147,1.57e-06,0.093,0.607,100.053,spanish,0,0,4,0,64
639746,0.321,0.248,-21.332,0.0585,0.902,0.627,0.263,0.103,122.91,classical,1,1,3,0,0
253451,0.911,0.735,-6.38,0.0569,0.000175,0.000999,0.087,0.935,132.573,kids,9,1,4,0,10
147574,0.727,0.471,-8.829,0.124,0.356,0.0,0.183,0.232,135.076,sad,4,0,4,1,46
172363,0.657,0.859,-5.227,0.148,0.00149,0.00152,0.515,0.591,175.083,happy,2,1,4,0,20
230008,0.776,0.912,-5.042,0.0484,0.00459,0.0056,0.0673,0.898,130.019,industrial,11,1,4,0,25
176160,0.427,0.941,-3.973,0.0336,6.7e-05,0.89,0.0772,0.587,139.956,garage,7,1,4,0,53
290000,0.122,0.0628,-22.822,0.0489,0.983,0.00481,0.0771,0.0379,66.47,opera,8,1,4,0,27
225883,0.455,0.758,-6.349,0.0415,0.0067,1.67e-05,0.127,0.378,89.966,hardcore,8,1,4,0,62
242400,0.678,0.32,-14.251,0.0297,0.655,4.58e-05,0.178,0.695,100.029,punk-rock,10,1,4,0,39
334906,0.341,0.662,-5.023,0.0335,0.105,0.0,0.113,0.2,174.875,grunge,9,0,4,0,37
334986,0.616,0.949,-3.15,0.0702,0.0564,5.52e-06,0.133,0.796,120.038,goth,2,1,4,0,37
208506,0.606,0.897,-7.469,0.0448,0.176,0.882,0.17,0.393,130.55,trip-hop,10,0,4,0,59
306626,0.462,0.859,-5.083,0.0466,0.00125,0.735,0.216,0.495,146.16,synth-pop,2,1,4,0,57
69000,0.635,0.393,-10.889,0.0394,0.652,0.0,0.0845,0.97,107.172,jazz,9,1,4,0,0
338880,0.545,0.897,-3.983,0.0409,0.105,0.0,0.209,0.459,90.517,anime,0,1,4,0,54
155826,0.494,0.5,-4.026,0.0511,0.865,0.000449,0.205,0.719,99.227,tango,2,0,3,0,17
236000,0.495,0.614,-8.616,0.0343,0.0423,2.22e-05,0.112,0.178,142.049,world-music,2,1,4,0,23
212933,0.282,0.273,-11.805,0.0469,0.935,0.000954,0.098,0.26,91.577,show-tunes,1,1,3,0,54
204756,0.682,0.806,-6.184,0.0418,0.000461,0.0,0.217,0.872,109.972,electronic,0,1,4,0,56
179812,0.466,0.96,-1.959,0.102,0.00546,1.69e-06,0.259,0.446,154.979,hardstyle,9,1,4,0,50
141340,0.704,0.756,-4.948,0.448,0.298,3.75e-06,0.0852,0.461,121.737,latin,0,1,3,1,91
229874,0.544,0.534,-8.335,0.0328,0.269,0.0,0.111,0.362,75.113,country,5,1,4,0,1
224026,0.554,0.412,-7.956,0.0321,0.83,0.0,0.138,0.336,137.168,disney,8,1,4,0,59
339521,0.617,0.592,-13.854,0.962,0.721,0.0,0.752,0.465,90.721,comedy,2,1,4,0,21
439236,0.66,0.698,-15.148,0.0433,0.00711,0.885,0.158,0.0984,129.016,detroit-techno,1,1,4,0,9
87408,0.795,0.385,-13.526,0.329,0.851,5.98e-05,0.234,0.55,109.996,chill,7,0,4,0,66
566200,0.435,0.891,-5.021,0.0333,0.436,0.00262,0.919,0.77,127.341,bluegrass,7,1,4,0,20
269306,0.565,0.766,-6.118,0.0497,0.7,2.35e-06,0.967,0.519,144.155,pagode,0,1,4,0,50
163472,0.789,0.862,-7.787,0.141,0.305,6.23e-06,0.34,0.507,115.005,funk,5,1,4,1,68
161782,0.722,0.694,-7.904,0.0622,0.638,0.773,0.133,0.778,89.98,mpb,10,1,4,0,42
164000,0.66,0.43,-8.103,0.0278,0.277,0.868,0.144,0.309,79.996,study,9,0,4,0,43
120687,0.677,0.674,-5.669,0.879,0.901,0.0,0.667,0.389,83.843,comedy,9,1,3,1,23
335542,0.218,0.00352,-39.627,0.0515,0.992,0.951,0.139,0.192,68.61,ambient,1,1,4,0,62
230026,0.486,0.238,-8.182,0.0301,0.894,0.0,0.093,0.336,80.157,world-music,0,1,4,0,46
179666,0.266,0.982,-6.543,0.0779,0.00273,0.00876,0.0968,0.557,165.896,hard-rock,7,0,4,0,40
655440,0.439,0.475,-12.559,0.0361,0.449,0.253,0.0903,0.428,111.717,afrobeat,6,0,4,0,48
111426,0.378,0.981,-3.826,0.102,1.65e-06,0.973,0.203,0.21,91.128,grindcore,1,0,4,0,17
156264,0.73,0.198,-14.545,0.102,0.91,0.00087,0.11,0.094,113.912,sad,1,1,4,0,42
212106,0.468,0.627,-5.085,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,electro,6,1,4,0,80
227520,0.717,0.695,-9.012,0.0334,0.000465,4.14e-05,0.38,0.409,119.005,deep-house,9,0,4,0,51
163404,0.537,0.712,-5.342,0.207,0.131,0.0,0.174,0.432,94.196,hip-hop,10,0,4,0,59
206666,0.716,0.789,-3.57,0.353,0.5,0.0,0.347,0.771,108.149,j-dance,6,0,4,1,20
150400,0.654,0.968,-3.286,0.118,0.136,0.0,0.115,0.913,171.89,ska,7,0,4,0,40
131052,0.76,0.526,-7.021,0.116,0.00819,0.633,0.144,0.691,168.075,study,1,1,4,0,36
182500,0.432,0.0458,-30.643,0.0329,0.984,0.891,0.102,0.203,144.434,piano,7,0,3,0,59
217920,0.436,0.687,-5.122,0.0328,0.427,0.0,0.142,0.69,130.927,goth,11,1,4,0,22
216001,0.781,0.18,-9.52,0.0719,0.0475,0.923,0.229,0.189,89.994,trip-hop,1,1,4,0,58
98506,0.494,0.216,-17.779,0.0452,0.966,0.921,0.115,0.641,76.432,classical,0,1,3,0,1
184273,0.584,0.888,-2.571,0.0385,0.0115,0.000113,0.341,0.331,150.042,electronic,4,0,4,0,57
256399,0.555,0.512,-13.151,0.0597,0.687,2.69e-05,0.0527,0.92,175.135,salsa,7,1,4,0,33
45714,0.269,0.142,-23.695,0.0509,0.866,0.904,0.114,0.321,67.872,ambient,0,1,3,0,27
255760,0.255,0.127,-14.78,0.0323,0.929,0.954,0.104,0.0388,95.953,new-age,0,1,4,0,50
160000,0.484,0.941,-4.758,0.0458,0.0131,0.000386,0.24,0.38,150.016,hardstyle,9,0,4,0,21
117413,0.633,0.77,-7.508,0.031,0.0395,0.0,0.231,0.686,109.728,power-pop,9,1,4,0,25
146693,0.593,0.403,-8.796,0.0485,0.856,4.32e-05,0.536,0.785,115.346,rock-n-roll,7,1,4,0,28
118235,0.568,0.174,-17.985,0.0302,0.929,0.933,0.378,0.0592,136.132,piano,6,1,4,0,39
266600,0.606,0.913,-6.039,0.0351,0.246,0.00696,0.34,0.838,123.58,disco,8,0,4,0,70
189103,0.664,0.87,-3.651,0.0605,0.0661,0.0,0.305,0.579,126.036,dubstep,2,1,4,0,45
196853,0.339,0.879,-3.532,0.062,0.343,0.0,0.165,0.603,140.051,rockabilly,4,1,4,0,25
94287,0.564,0.924,-3.337,0.109,0.0413,0.0196,0.0843,0.154,164.048,samba,11,0,4,0,23
185480,0.721,0.751,-6.203,0.125,0.162,6.59e-06,0.118,0.738,140.095,dance,10,0,4,0,78
174379,0.712,0.727,-3.15,0.162,0.168,0.0,0.296,0.465,180.039,latin,2,1,4,0,0
256146,0.557,0.668,-8.51,0.0267,0.177,1.79e-05,0.397,0.454,133.943,mandopop,11,1,4,0,49
86822,0.675,0.646,-11.255,0.0451,0.00427,0.893,0.133,0.6,130.0,techno,6,0,4,0,17
307213,0.46,0.349,-9.966,0.0332,0.566,0.0,0.108,0.199,138.713,mandopop,11,1,4,0,48
172111,0.742,0.521,-6.844,0.0441,0.0252,0.023,0.581,0.646,125.032,indie-pop,0,1,4,0,63
219386,0.429,0.727,-8.438,0.0564,0.355,0.0,0.239,0.537,129.886,forro,0,1,4,0,39
98973,0.437,0.982,-6.903,0.0856,0.0664,0.823,0.297,0.478,127.295,hard-rock,8,1,4,0,36
244773,0.716,0.783,-12.876,0.0496,0.173,0.0325,0.0327,0.952,121.307,detroit-techno,4,0,4,0,5
308000,0.383,0.126,-20.645,0.046,0.986,0.421,0.0859,0.416,90.957,classical,0,1,4,0,12
306320,0.666,0.397,-14.295,0.216,0.0186,0.791,0.0932,0.697,216.108,chicago-house,11,0,4,0,12
169354,0.581,0.52,-8.177,0.183,0.209,0.148,0.159,0.603,186.504,alternative,3,0,4,0,7
201373,0.289,0.0788,-21.813,0.0651,0.744,6.12e-06,0.0858,0.0393,93.724,show-tunes,4,0,4,0,30
436453,0.797,0.626,-5.942,0.0612,0.0011,0.873,0.0561,0.379,126.01,deep-house,0,1,4,0,0
353266,0.49,0.987,-2.913,0.0998,0.000708,0.11,0.0749,0.322,140.01,breakbeat,5,1,4,0,46
160682,0.657,0.89,-4.731,0.0489,0.238,0.0,0.151,0.841,162.062,forro,1,1,4,0,46
425697,0.705,0.733,-11.759,0.0417,0.00134,0.864,0.106,0.195,115.932,detroit-techno,11,0,4,0,5
194120,0.383,0.984,-3.573,0.103,0.000246,0.287,0.24,0.304,164.959,hard-rock,8,1,4,0,0
260333,0.504,0.723,-5.008,0.0395,0.736,6.23e-05,0.0894,0.788,126.913,guitar,10,1,5,0,24
249360,0.715,0.807,-10.402,0.0515,0.0294,0.828,0.442,0.458,104.016,trip-hop,10,0,4,0,54
307546,0.334,0.924,-5.236,0.0455,0.0453,0.0449,0.0799,0.281,159.072,hardcore,0,1,4,0,30
229394,0.7,0.482,-11.331,0.0766,0.0415,0.0,0.103,0.663,144.037,ska,7,1,4,0,36
272666,0.787,0.544,-11.287,0.0362,0.0883,3.97e-05,0.0672,0.919,122.61,disco,9,1,4,0,20
98000,0.225,0.987,-3.897,0.134,0.00016,0.000612,0.342,0.606,175.69,black-metal,7,1,4,0,22
163373,0.688,0.725,-7.806,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,edm,2,1,4,0,69
379906,0.734,0.741,-7.904,0.0563,0.00128,0.691,0.597,0.372,130.003,breakbeat,2,1,4,0,13
184179,0.493,0.971,-6.484,0.0491,0.00281,0.0487,0.111,0.293,104.984,punk,7,1,4,1,54
152351,0.638,0.903,-2.785,0.0556,0.364,0.0,0.0476,0.963,167.974,forro,9,1,4,0,37
40760,0.585,0.23,-18.558,0.0613,0.92,4.75e-06,0.618,0.603,118.823,show-tunes,7,1,4,0,28
342373,0.462,0.979,-3.187,0.321,0.000624,0.892,0.0461,0.137,128.003,breakbeat,5,0,4,0,19
221960,0.548,0.604,-7.511,0.124,0.436,0.0,0.165,0.602,152.728,k-pop,4,1,4,0,52
128336,0.758,0.531,-8.704,0.0349,0.608,0.0,0.214,0.966,119.975,rock-n-roll,8,1,4,0,41
283257,0.335,0.825,-7.009,0.0636,0.254,0.0,0.416,0.495,136.005,brazil,11,1,4,0,46
148837,0.49,0.907,-4.063,0.108,0.000427,0.0,0.116,0.21,132.057,house,5,0,4,0,60
84088,0.823,0.847,-2.998,0.237,0.0294,0.0648,0.304,0.775,159.905,club,10,0,4,0,15
151683,0.646,0.546,-6.9,0.0303,0.106,0.00492,0.207,0.252,105.047,emo,7,1,4,1,61
98066,0.658,0.373,-12.473,0.0399,0.197,0.89,0.131,0.0372,107.995,club,1,1,4,0,43
200379,0.511,0.363,-7.65,0.041,0.816,0.0317,0.084,0.169,144.892,electro,4,0,4,0,80
264920,0.678,0.825,-5.923,0.0367,0.00422,0.00235,0.131,0.0388,128.018,swedish,10,1,4,0,55
129113,0.604,0.556,-9.566,0.0481,0.0853,0.0,0.144,0.293,158.141,emo,4,0,4,1,49
363433,0.518,0.584,-7.951,0.032,0.0134,0.0215,0.0964,0.182,139.936,dubstep,3,0,4,0,52
219256,0.487,0.887,-4.286,0.0953,0.0155,0.00461,0.368,0.841,200.052,ska,0,1,4,0,39
375320,0.1,0.0469,-31.715,0.0645,0.964,0.00557,0.363,0.0348,61.513,opera,3,1,4,0,22
135000,0.859,0.545,-9.39,0.248,0.853,0.0,0.0928,0.722,128.0,chill,9,1,4,1,65
313333,0.259,0.932,-3.813,0.189,0.00356,0.000138,0.0982,0.122,114.378,goth,6,0,5,0,53
